article_id,authors,author_name
2001.00378,"Siddique Latif, Rajib Rana, Sara Khalifa, Raja Jurdak, Junaid Qadir,
  and Bj""orn W. Schuller","Bj""orn W. Schuller"
2001.00381,"Paola Francesca Antonietti, Stefano Berrone, Andrea Borio, Alessandro
  DAuria, Marco Verani, Steffen Weisser","Paola Francesca Antonietti, Stefano Berrone, Andrea Borio, Alessandro
  DAuria, Marco Verani, Steffen Weisser"
2001.00387,Noga Alon and Adi Shraibman,Noga Alon
2001.00387,Noga Alon and Adi Shraibman,Adi Shraibman
2001.00391,Rongzhi Gu and Yuexian Zou,Rongzhi Gu
2001.00391,Rongzhi Gu and Yuexian Zou,Yuexian Zou
2001.00392,Marc Carrascosa and Boris Bellalta,Marc Carrascosa
2001.00392,Marc Carrascosa and Boris Bellalta,Boris Bellalta
2001.00393,"Alin Bostan, Andrew Elvey Price, Anthony John Guttmann, Jean-Marie
  Maillard","Alin Bostan, Andrew Elvey Price, Anthony John Guttmann, Jean-Marie
  Maillard"
2001.00396,"Karl Schulz, Leon Sixt, Federico Tombari, Tim Landgraf","Karl Schulz, Leon Sixt, Federico Tombari, Tim Landgraf"
2001.00399,"Hari Hara Suthan Chittoor, Prasad Krishnan, K V Sushena Sree, Bhavana
  MVN","Hari Hara Suthan Chittoor, Prasad Krishnan, K V Sushena Sree, Bhavana
  MVN"
2001.00406,"Michael J. Maher, Ilias Tachmazidis, Grigoris Antoniou, Stephen Wade,
  Long Cheng","Michael J. Maher, Ilias Tachmazidis, Grigoris Antoniou, Stephen Wade,
  Long Cheng"
2001.00411,"Yeshasvi Tirupachuri, Gabriele Nava, Lorenzo Rapetti, Claudia Latella,
  Kourosh Darvish, Daniele Pucci","Yeshasvi Tirupachuri, Gabriele Nava, Lorenzo Rapetti, Claudia Latella,
  Kourosh Darvish, Daniele Pucci"
2001.00413,"Aleksandar Prokopec, Trevor Brown, Dan Alistarh","Aleksandar Prokopec, Trevor Brown, Dan Alistarh"
2001.00418,"Nian Li, Maosheng Xiong, and Xiangyong Zeng","Nian Li, Maosheng Xiong,"
2001.00418,"Nian Li, Maosheng Xiong, and Xiangyong Zeng",Xiangyong Zeng
2001.00425,"Ricardo Augusto Borsoi, Tales Imbiriba, Pau Closas, Jose Carlos
  Moreira Bermudez, Cedric Richard","Ricardo Augusto Borsoi, Tales Imbiriba, Pau Closas, Jose Carlos
  Moreira Bermudez, Cedric Richard"
2001.00426,"Ljubisa Stankovic, Danilo Mandic, Milos Dakovic, Milos Brajovic, Bruno
  Scalzo, Shengxi Li, Anthony G. Constantinides","Ljubisa Stankovic, Danilo Mandic, Milos Dakovic, Milos Brajovic, Bruno
  Scalzo, Shengxi Li, Anthony G. Constantinides"
2001.00432,"Dominik Tomaszuk, David Hyland-Wood","Dominik Tomaszuk, David Hyland-Wood"
2001.00435,"Mengqi Xue, Yang Tang, Wei Ren, and Feng Qian","Mengqi Xue, Yang Tang, Wei Ren,"
2001.00435,"Mengqi Xue, Yang Tang, Wei Ren, and Feng Qian",Feng Qian
2001.0044,"Yunus Emre Sahin, Necmiye Ozay","Yunus Emre Sahin, Necmiye Ozay"
2001.00441,"Nader H. Bshouty and Catherine A. Haddad-Zaknoon and Raghd Boulos and
  Foad Moalem and Jalal Nada and Elias Noufi and Yara Zaknoon",Nader H. Bshouty
2001.00441,"Nader H. Bshouty and Catherine A. Haddad-Zaknoon and Raghd Boulos and
  Foad Moalem and Jalal Nada and Elias Noufi and Yara Zaknoon",Catherine A. Haddad-Zaknoon
2001.00441,"Nader H. Bshouty and Catherine A. Haddad-Zaknoon and Raghd Boulos and
  Foad Moalem and Jalal Nada and Elias Noufi and Yara Zaknoon","Raghd Boulos and
  Foad Moalem"
2001.00441,"Nader H. Bshouty and Catherine A. Haddad-Zaknoon and Raghd Boulos and
  Foad Moalem and Jalal Nada and Elias Noufi and Yara Zaknoon",Jalal Nada
2001.00441,"Nader H. Bshouty and Catherine A. Haddad-Zaknoon and Raghd Boulos and
  Foad Moalem and Jalal Nada and Elias Noufi and Yara Zaknoon",Elias Noufi
2001.00441,"Nader H. Bshouty and Catherine A. Haddad-Zaknoon and Raghd Boulos and
  Foad Moalem and Jalal Nada and Elias Noufi and Yara Zaknoon",Yara Zaknoon
2001.00442,"Jaeyoung Song, and Wan Choi","Jaeyoung Song,"
2001.00442,"Jaeyoung Song, and Wan Choi",Wan Choi
2001.00448,"Nishai Kooverjee, Steven James, Terence van Zyl","Nishai Kooverjee, Steven James, Terence van Zyl"
2001.00449,"Michael Neunert, Abbas Abdolmaleki, Markus Wulfmeier, Thomas Lampe,
  Jost Tobias Springenberg, Roland Hafner, Francesco Romano, Jonas Buchli,
  Nicolas Heess, Martin Riedmiller","Michael Neunert, Abbas Abdolmaleki, Markus Wulfmeier, Thomas Lampe,
  Jost Tobias Springenberg, Roland Hafner, Francesco Romano, Jonas Buchli,
  Nicolas Heess, Martin Riedmiller"
2001.00453,"Supriya Sarker, Md. Sajedur Rahman, Mohammad Nazmus Sakib","Supriya Sarker, Md. Sajedur Rahman, Mohammad Nazmus Sakib"
2001.00457,Abdul Abdulrahim and Michael Famoroti,Abdul Abdulrahim
2001.00457,Abdul Abdulrahim and Michael Famoroti,Michael Famoroti
2001.00459,"Thomas Drugman, Abeer Alwan","Thomas Drugman, Abeer Alwan"
2001.00461,"Marcel Hildebrandt, Jorge Andres Quintero Serna, Yunpu Ma, Martin
  Ringsquandl, Mitchell Joblin, Volker Tresp","Marcel Hildebrandt, Jorge Andres Quintero Serna, Yunpu Ma, Martin
  Ringsquandl, Mitchell Joblin, Volker Tresp"
2001.00463,"Toby Shevlane, Allan Dafoe","Toby Shevlane, Allan Dafoe"
2001.00464,"Nian Li, Zhao Hu, Maosheng Xiong and Xiangyong Zeng","Nian Li, Zhao Hu, Maosheng Xiong"
2001.00464,"Nian Li, Zhao Hu, Maosheng Xiong and Xiangyong Zeng",Xiangyong Zeng
2001.00466,Dick Carrillo Melgarejo and Renan Moioli and Pedro Nardelli,Dick Carrillo Melgarejo
2001.00466,Dick Carrillo Melgarejo and Renan Moioli and Pedro Nardelli,Renan Moioli
2001.00466,Dick Carrillo Melgarejo and Renan Moioli and Pedro Nardelli,Pedro Nardelli
2001.00468,Panayotis Mertikopoulos and Heinrich H. Nax and Bary S. R. Pradelski,Panayotis Mertikopoulos
2001.00468,Panayotis Mertikopoulos and Heinrich H. Nax and Bary S. R. Pradelski,Heinrich H. Nax
2001.00468,Panayotis Mertikopoulos and Heinrich H. Nax and Bary S. R. Pradelski,Bary S. R. Pradelski
2001.0047,"Jianzhu Huai, Yujia Zhang, Alper Yilmaz","Jianzhu Huai, Yujia Zhang, Alper Yilmaz"
2001.00471,"Kennedy Ralston, Yuhao Chen, Haruna Isah, Farhana Zulkernine","Kennedy Ralston, Yuhao Chen, Haruna Isah, Farhana Zulkernine"
2001.00473,"Thomas Drugman, Mark Thomas, Jon Gudnason, Patrick Naylor, Thierry
  Dutoit","Thomas Drugman, Mark Thomas, Jon Gudnason, Patrick Naylor, Thierry
  Dutoit"
2001.00474,Dorian Goldfeld and Giacomo Micheli,Dorian Goldfeld
2001.00474,Dorian Goldfeld and Giacomo Micheli,Giacomo Micheli
2001.00476,Filipe J. Zabala and Fabiano F. Silveira,Filipe J. Zabala
2001.00476,Filipe J. Zabala and Fabiano F. Silveira,Fabiano F. Silveira
2001.00477,Vaidy Sivaraman,Vaidy Sivaraman
2001.00479,Stefano Sarao Mannelli and Lenka Zdeborova,Stefano Sarao Mannelli
2001.00479,Stefano Sarao Mannelli and Lenka Zdeborova,Lenka Zdeborova
2001.0048,"Vito Crismale, Giovanni Scilla, Francesco Solombrino","Vito Crismale, Giovanni Scilla, Francesco Solombrino"
2001.00481,"Jianping Yao, Jie Xu","Jianping Yao, Jie Xu"
2001.00483,Xin Wang,Xin Wang
2001.00484,"Markus Konkol, Daniel N""ust, Laura Goulier","Markus Konkol, Daniel N""ust, Laura Goulier"
2001.00486,"Sri Aravinda Krishnan Thyagarajan, Adithya Bhat, Bernardo Magri,
  Daniel Tschudi, Aniket Kate","Sri Aravinda Krishnan Thyagarajan, Adithya Bhat, Bernardo Magri,
  Daniel Tschudi, Aniket Kate"
2001.00487,Pierre-Olivier Pigny and Lionel Dominjon,Pierre-Olivier Pigny
2001.00487,Pierre-Olivier Pigny and Lionel Dominjon,Lionel Dominjon
2001.00491,"Cristiano Politowski, Fabio Petrillo, Gabriel Cavalheiro Ullmann,
  Josias de Andrade Werly, and Yann-Ga""el Gueheneuc","Cristiano Politowski, Fabio Petrillo, Gabriel Cavalheiro Ullmann,
  Josias de Andrade Werly,"
2001.00491,"Cristiano Politowski, Fabio Petrillo, Gabriel Cavalheiro Ullmann,
  Josias de Andrade Werly, and Yann-Ga""el Gueheneuc","Yann-Ga""el Gueheneuc"
2001.00493,"Ruiyuan Gao, Ming Dun, Hailong Yang, Zhongzhi Luan, Depei Qian","Ruiyuan Gao, Ming Dun, Hailong Yang, Zhongzhi Luan, Depei Qian"
2001.00496,"Andreas Sedlmeier, Thomas Gabor, Thomy Phan, Lenz Belzner, Claudia
  Linnhoff-Popien","Andreas Sedlmeier, Thomas Gabor, Thomy Phan, Lenz Belzner, Claudia
  Linnhoff-Popien"
2001.00499,"Assaf Ben-Yishai, Young-Han Kim, Rotem Oshman, and Ofer Shayevitz","Assaf Ben-Yishai, Young-Han Kim, Rotem Oshman,"
2001.00499,"Assaf Ben-Yishai, Young-Han Kim, Rotem Oshman, and Ofer Shayevitz",Ofer Shayevitz
2001.00501,"Gautam Krishna, Co Tran, Mason Carnahan, Ahmed H Tewfik","Gautam Krishna, Co Tran, Mason Carnahan, Ahmed H Tewfik"
2001.00503,"Letian Chen, Rohan Paleja, Muyleng Ghuy, Matthew Gombolay","Letian Chen, Rohan Paleja, Muyleng Ghuy, Matthew Gombolay"
2001.00504,"Davide Dardari, Nicol`o Decarli, Davide Fabbri, Anna Guerra, Marco
  Fantuzzi, Diego Masotti, Alessandra Costanzo, Aldo Romani, Maxime Drouguet,
  Thomas Feuillen, Christopher Raucy, Luc Vandendorpe, Christophe Craeye","Davide Dardari, Nicol`o Decarli, Davide Fabbri, Anna Guerra, Marco
  Fantuzzi, Diego Masotti, Alessandra Costanzo, Aldo Romani, Maxime Drouguet,
  Thomas Feuillen, Christopher Raucy, Luc Vandendorpe, Christophe Craeye"
2001.00507,Jan Glaubitz and Philipp Oeffner,Jan Glaubitz
2001.00507,Jan Glaubitz and Philipp Oeffner,Philipp Oeffner
2001.00514,"Kaarthik Sundar, Harsha Nagarajan, Jeff Linderoth, Site Wang, Russell
  Bent","Kaarthik Sundar, Harsha Nagarajan, Jeff Linderoth, Site Wang, Russell
  Bent"
2001.00515,Eric Filiol,Eric Filiol
2001.00519,Marco Chiani and Alberto Zanella,Marco Chiani
2001.00519,Marco Chiani and Alberto Zanella,Alberto Zanella
2001.00521,"Brittany Factura, Laura LaPerche, Phil Reyneri, Brett Jones, Kevin
  Karsch","Brittany Factura, Laura LaPerche, Phil Reyneri, Brett Jones, Kevin
  Karsch"
2001.00522,"Na-Young Ahn, Dong Hoon Lee","Na-Young Ahn, Dong Hoon Lee"
2001.00526,Fahimeh Fooladgar and Shohreh Kasaei,Fahimeh Fooladgar
2001.00526,Fahimeh Fooladgar and Shohreh Kasaei,Shohreh Kasaei
2001.00528,"Devendra Singh Dhami, Siwen Yan, Gautam Kunapuli, Sriraam Natarajan","Devendra Singh Dhami, Siwen Yan, Gautam Kunapuli, Sriraam Natarajan"
2001.00532,"Ryan Senanayake, Fredrik Kjolstad, Changwan Hong, Shoaib Kamil, and
  Saman Amarasinghe","Ryan Senanayake, Fredrik Kjolstad, Changwan Hong, Shoaib Kamil, and
  Saman Amarasinghe"
2001.00537,"Thomas Drugman, Jerome Urbain, Nathalie Bauwens, Ricardo Chessini,
  Carlos Valderrama, Patrick Lebecque and Thierry Dutoit","Thomas Drugman, Jerome Urbain, Nathalie Bauwens, Ricardo Chessini,
  Carlos Valderrama, Patrick Lebecque"
2001.00537,"Thomas Drugman, Jerome Urbain, Nathalie Bauwens, Ricardo Chessini,
  Carlos Valderrama, Patrick Lebecque and Thierry Dutoit",Thierry Dutoit
2001.00539,Yizhou Zhao and Hua Sun,Yizhou Zhao
2001.00539,Yizhou Zhao and Hua Sun,Hua Sun
2001.00543,"S. Rasoul Etesami, Negar Kiyavash, Vincent Leon, H. Vincent Poor","S. Rasoul Etesami, Negar Kiyavash, Vincent Leon, H. Vincent Poor"
2001.00546,Ken R. Duffy,Ken R. Duffy
2001.0055,"M. Cerezo, Akira Sone, Tyler Volkoff, Lukasz Cincio, Patrick J. Coles","M. Cerezo, Akira Sone, Tyler Volkoff, Lukasz Cincio, Patrick J. Coles"
2001.00558,"Yi-Tun Lin, Graham D. Finlayson","Yi-Tun Lin, Graham D. Finlayson"
2001.00559,"Changwei Hu, Yifan Hu, Sungyong Seo","Changwei Hu, Yifan Hu, Sungyong Seo"
2001.0056,Ahmed A. Hussein and Hesham A. Rakha,Ahmed A. Hussein
2001.0056,Ahmed A. Hussein and Hesham A. Rakha,Hesham A. Rakha
2001.00561,"Vahid Mirjalili, Sebastian Raschka, Arun Ross","Vahid Mirjalili, Sebastian Raschka, Arun Ross"
2001.00562,Varad R. Pande,Varad R. Pande
2001.00564,"Yuting Ng (1), Jo~ao M. Pereira (1), Denis Garagic (2), Vahid Tarokh
  (1) ((1) Duke University, (2) BAE Systems FAST Labs)","Yuting Ng (1), Jo ao M. Pereira (1), Denis Garagic (2), Vahid Tarokh
  (1) ((1) Duke University, (2) BAE Systems FAST Labs)"
2001.00565,"Andre Calero Valdez and Lena Adam and Dennis Assenmacher and Laura
  Burbach and Malte Bonart and Lena Frischlich and Philipp Schaer",Andre Calero Valdez
2001.00565,"Andre Calero Valdez and Lena Adam and Dennis Assenmacher and Laura
  Burbach and Malte Bonart and Lena Frischlich and Philipp Schaer",Lena Adam
2001.00565,"Andre Calero Valdez and Lena Adam and Dennis Assenmacher and Laura
  Burbach and Malte Bonart and Lena Frischlich and Philipp Schaer",Dennis Assenmacher
2001.00565,"Andre Calero Valdez and Lena Adam and Dennis Assenmacher and Laura
  Burbach and Malte Bonart and Lena Frischlich and Philipp Schaer","Laura
  Burbach"
2001.00565,"Andre Calero Valdez and Lena Adam and Dennis Assenmacher and Laura
  Burbach and Malte Bonart and Lena Frischlich and Philipp Schaer",Malte Bonart
2001.00565,"Andre Calero Valdez and Lena Adam and Dennis Assenmacher and Laura
  Burbach and Malte Bonart and Lena Frischlich and Philipp Schaer",Lena Frischlich
2001.00565,"Andre Calero Valdez and Lena Adam and Dennis Assenmacher and Laura
  Burbach and Malte Bonart and Lena Frischlich and Philipp Schaer",Philipp Schaer
2001.00567,"Faheem Zafari, Kin K. Leung, Don Towsley, Prithwish Basu, Ananthram
  Swami and Jian Li","Faheem Zafari, Kin K. Leung, Don Towsley, Prithwish Basu, Ananthram
  Swami"
2001.00567,"Faheem Zafari, Kin K. Leung, Don Towsley, Prithwish Basu, Ananthram
  Swami and Jian Li",Jian Li
2001.00569,Massimiliano Dal Mas,Massimiliano Dal Mas
2001.0057,"Yaoshiang Ho, Samuel Wookey","Yaoshiang Ho, Samuel Wookey"
2001.00571,Tamirlan Seidakhmetov,Tamirlan Seidakhmetov
2001.00572,"Guoxiu He, Zhe Gao, Zhuoren Jiang, Yangyang Kang, Changlong Sun,
  Xiaozhong Liu, Wei Lu","Guoxiu He, Zhe Gao, Zhuoren Jiang, Yangyang Kang, Changlong Sun,
  Xiaozhong Liu, Wei Lu"
2001.00573,Sucheta Ghosh,Sucheta Ghosh
2001.00575,"Mona teja K, Mohan Sai. S, H S S S Raviteja D, Sai Kushagra P V","Mona teja K, Mohan Sai. S, H S S S Raviteja D, Sai Kushagra P V"
2001.00576,"Weixin Liang, Zixuan Liu and Can Liu","Weixin Liang, Zixuan Liu"
2001.00576,"Weixin Liang, Zixuan Liu and Can Liu",Can Liu
2001.00577,"Kwangyoun Kim, Kyungmin Lee, Dhananjaya Gowda, Junmo Park, Sungsoo
  Kim, Sichen Jin, Young-Yoon Lee, Jinsu Yeo, Daehyun Kim, Seokyeong Jung,
  Jungin Lee, Myoungji Han, Chanwoo Kim","Kwangyoun Kim, Kyungmin Lee, Dhananjaya Gowda, Junmo Park, Sungsoo
  Kim, Sichen Jin, Young-Yoon Lee, Jinsu Yeo, Daehyun Kim, Seokyeong Jung,
  Jungin Lee, Myoungji Han, Chanwoo Kim"
2001.00579,"Thomas Drugman, Thierry Dutoit","Thomas Drugman, Thierry Dutoit"
2001.0058,"Thomas Drugman, Jerome Urbain, Thierry Dutoit","Thomas Drugman, Jerome Urbain, Thierry Dutoit"
2001.00581,"Thomas Drugman, Geoffrey Wilfart, Thierry Dutoit","Thomas Drugman, Geoffrey Wilfart, Thierry Dutoit"
2001.00582,"Thomas Drugman, Thierry Dutoit, Baris Bozkurt","Thomas Drugman, Thierry Dutoit, Baris Bozkurt"
2001.00583,"Thomas Drugman, Thomas Dubuisson, Thierry Dutoit","Thomas Drugman, Thomas Dubuisson, Thierry Dutoit"
2001.00585,"Gavin S. Hartnett, Masoud Mohseni","Gavin S. Hartnett, Masoud Mohseni"
2001.00593,"Hendrik Poulsen Nautrup, Tony Metger, Raban Iten, Sofiene Jerbi, Lea
  M. Trenkwalder, Henrik Wilming, Hans J. Briegel, Renato Renner","Hendrik Poulsen Nautrup, Tony Metger, Raban Iten, Sofiene Jerbi, Lea
  M. Trenkwalder, Henrik Wilming, Hans J. Briegel, Renato Renner"
2001.00594,"Yao Zhan, Changwei Hu, Yifan Hu, Tejaswi Kasturi, Shanmugam Ramasamy,
  Matt Gillingham, Keith Yamamoto","Yao Zhan, Changwei Hu, Yifan Hu, Tejaswi Kasturi, Shanmugam Ramasamy,
  Matt Gillingham, Keith Yamamoto"
2001.00596,"Carolina Lang, Tobias Carreira, German Cesar Dima, Lucila Berniell,
  Carlos Sarraute","Carolina Lang, Tobias Carreira, German Cesar Dima, Lucila Berniell,
  Carlos Sarraute"
2001.00602,"Wa""iss Azizian, Damien Scieur, Ioannis Mitliagkas, Simon
  Lacoste-Julien, Gauthier Gidel","Wa""iss Azizian, Damien Scieur, Ioannis Mitliagkas, Simon
  Lacoste-Julien, Gauthier Gidel"
2001.00604,"Antonio Vazquez Brust, Tomas Olego, German Rosati, Carolina Lang,
  Guillermo Bozzoli, Diego Weinberg, Roberto Chuit, Martin A. Minnoni, Carlos
  Sarraute","Antonio Vazquez Brust, Tomas Olego, German Rosati, Carolina Lang,
  Guillermo Bozzoli, Diego Weinberg, Roberto Chuit, Martin A. Minnoni, Carlos
  Sarraute"
2001.00605,"Sahika Genc, Sunil Mallya, Sravan Bodapati, Tao Sun, Yunzhe Tao","Sahika Genc, Sunil Mallya, Sravan Bodapati, Tao Sun, Yunzhe Tao"
2001.00607,Islam El Bakoury and Bobak Nazer,Islam El Bakoury
2001.00607,Islam El Bakoury and Bobak Nazer,Bobak Nazer
2001.0061,"Justin DeBenedetto, David Chiang","Justin DeBenedetto, David Chiang"
2001.00611,"Siyi Yang, Murat Can Sarihan, Kai-Chi Chang, Chee Wei Wong, Lara
  Dolecek","Siyi Yang, Murat Can Sarihan, Kai-Chi Chang, Chee Wei Wong, Lara
  Dolecek"
2001.00612,"Berkay Turan, Cesar A. Uribe, Hoi-To Wai, Mahnoosh Alizadeh","Berkay Turan, Cesar A. Uribe, Hoi-To Wai, Mahnoosh Alizadeh"
2001.00613,"Satish Mulleti, Kiryung Lee, and Yonina C. Eldar","Satish Mulleti, Kiryung Lee,"
2001.00613,"Satish Mulleti, Kiryung Lee, and Yonina C. Eldar",Yonina C. Eldar
2001.00616,Philip Korman and Dieter S. Schmidt,Philip Korman
2001.00616,Philip Korman and Dieter S. Schmidt,Dieter S. Schmidt
2001.00617,Christian Clason,Christian Clason
2001.00621,"Iqbal H. Sarker, Alan Colman, Jun Han, Asif Irshad Khan, Yoosef B.
  Abushark and Khaled Salah","Iqbal H. Sarker, Alan Colman, Jun Han, Asif Irshad Khan, Yoosef B.
  Abushark"
2001.00621,"Iqbal H. Sarker, Alan Colman, Jun Han, Asif Irshad Khan, Yoosef B.
  Abushark and Khaled Salah",Khaled Salah
2001.00623,"Kai Shu, Suhang Wang, Dongwon Lee, and Huan Liu","Kai Shu, Suhang Wang, Dongwon Lee,"
2001.00623,"Kai Shu, Suhang Wang, Dongwon Lee, and Huan Liu",Huan Liu
2001.00624,Pablo Moscato and Haoyuan Sun and Mohammad Nazmul Haque,Pablo Moscato
2001.00624,Pablo Moscato and Haoyuan Sun and Mohammad Nazmul Haque,Haoyuan Sun
2001.00624,Pablo Moscato and Haoyuan Sun and Mohammad Nazmul Haque,Mohammad Nazmul Haque
2001.00626,"Arun Verma, Manjesh K. Hanawal, and Nandyala Hemachandra","Arun Verma, Manjesh K. Hanawal,"
2001.00626,"Arun Verma, Manjesh K. Hanawal, and Nandyala Hemachandra",Nandyala Hemachandra
2001.00627,"Xiao-Yun Zhou, Yao Guo, Mali Shen, Guang-Zhong Yang","Xiao-Yun Zhou, Yao Guo, Mali Shen, Guang-Zhong Yang"
2001.00629,I-Sheng Yang,I-Sheng Yang
2001.0063,"Masayoshi Asama, Leo F. Isikdogan, Sushma Rao, Bhavin V. Nayak, Gilad
  Michael","Masayoshi Asama, Leo F. Isikdogan, Sushma Rao, Bhavin V. Nayak, Gilad
  Michael"
2001.00631,"Miju Ahn, Nicole Eikmeier, Jamie Haddock, Lara Kassab, Alona
  Kryshchenko, Kathryn Leonard, Deanna Needell, R. W. M. A. Madushani, Elena
  Sizikova, Chuntian Wang","Miju Ahn, Nicole Eikmeier, Jamie Haddock, Lara Kassab, Alona
  Kryshchenko, Kathryn Leonard, Deanna Needell, R. W. M. A. Madushani, Elena
  Sizikova, Chuntian Wang"
2001.00632,"Qian Hu, Huzefa Rangwala","Qian Hu, Huzefa Rangwala"
2001.00635,"Yusuke Takahashi, Yoshiro Suzuki, Akira Todoroki","Yusuke Takahashi, Yoshiro Suzuki, Akira Todoroki"
2001.00636,David Cortes,David Cortes
2001.00637,"Steven Atkinson and Sayan Ghosh and Natarajan Chennimalai-Kumar and
  Genghis Khan and Liping Wang",Steven Atkinson
2001.00637,"Steven Atkinson and Sayan Ghosh and Natarajan Chennimalai-Kumar and
  Genghis Khan and Liping Wang",Sayan Ghosh
2001.00637,"Steven Atkinson and Sayan Ghosh and Natarajan Chennimalai-Kumar and
  Genghis Khan and Liping Wang","Natarajan Chennimalai-Kumar and
  Genghis Khan"
2001.00637,"Steven Atkinson and Sayan Ghosh and Natarajan Chennimalai-Kumar and
  Genghis Khan and Liping Wang",Liping Wang
2001.00639,"Martin Eigel, Reinhold Schneider, Philipp Trunschke","Martin Eigel, Reinhold Schneider, Philipp Trunschke"
2001.00645,Hamed Alqahtani,Hamed Alqahtani
2001.00647,"Karol Lewandowski, Lukasz Kaczmarczyk, Ignatios Athanasiadis, John
  F. Marshall, Chris J. Pearce","Karol Lewandowski, Lukasz Kaczmarczyk, Ignatios Athanasiadis, John
  F. Marshall, Chris J. Pearce"
2001.00649,"Yu Leng, Xiaochuan Tian, Nathaniel A. Trask, John T. Foster","Yu Leng, Xiaochuan Tian, Nathaniel A. Trask, John T. Foster"
2001.00651,"Pablo Borja, Jacquelien M.A. Scherpen, and Kenji Fujimoto","Pablo Borja, Jacquelien M.A. Scherpen,"
2001.00651,"Pablo Borja, Jacquelien M.A. Scherpen, and Kenji Fujimoto",Kenji Fujimoto
2001.00657,"Jesse Scott, Christopher Funk, Bharadwaj Ravichandran, John H.
  Challis, Robert T. Collins, Yanxi Liu","Jesse Scott, Christopher Funk, Bharadwaj Ravichandran, John H.
  Challis, Robert T. Collins, Yanxi Liu"
2001.00658,"Avradip Mandal, Arnab Roy, Sarvagya Upadhyay and Hayato
  Ushijima-Mwesigwa","Avradip Mandal, Arnab Roy, Sarvagya Upadhyay"
2001.00658,"Avradip Mandal, Arnab Roy, Sarvagya Upadhyay and Hayato
  Ushijima-Mwesigwa","Hayato
  Ushijima-Mwesigwa"
2001.0066,"Jiajia Li and Mahesh Lakshminarasimhan and Xiaolong Wu and Ang Li and
  Catherine Olschanowsky and Kevin Barker",Jiajia Li
2001.0066,"Jiajia Li and Mahesh Lakshminarasimhan and Xiaolong Wu and Ang Li and
  Catherine Olschanowsky and Kevin Barker",Mahesh Lakshminarasimhan
2001.0066,"Jiajia Li and Mahesh Lakshminarasimhan and Xiaolong Wu and Ang Li and
  Catherine Olschanowsky and Kevin Barker",Xiaolong Wu
2001.0066,"Jiajia Li and Mahesh Lakshminarasimhan and Xiaolong Wu and Ang Li and
  Catherine Olschanowsky and Kevin Barker","Ang Li and
  Catherine Olschanowsky"
2001.0066,"Jiajia Li and Mahesh Lakshminarasimhan and Xiaolong Wu and Ang Li and
  Catherine Olschanowsky and Kevin Barker",Kevin Barker
2001.00664,"Andrea Tosatto and Matas Dijokas and Tilman Weckesser and Spyros
  Chatzivasileiadis and Robert Eriksson",Andrea Tosatto
2001.00664,"Andrea Tosatto and Matas Dijokas and Tilman Weckesser and Spyros
  Chatzivasileiadis and Robert Eriksson",Matas Dijokas
2001.00664,"Andrea Tosatto and Matas Dijokas and Tilman Weckesser and Spyros
  Chatzivasileiadis and Robert Eriksson",Tilman Weckesser
2001.00664,"Andrea Tosatto and Matas Dijokas and Tilman Weckesser and Spyros
  Chatzivasileiadis and Robert Eriksson","Spyros
  Chatzivasileiadis"
2001.00664,"Andrea Tosatto and Matas Dijokas and Tilman Weckesser and Spyros
  Chatzivasileiadis and Robert Eriksson",Robert Eriksson
2001.00665,Vyacheslav Kungurtsev,Vyacheslav Kungurtsev
2001.00666,Nil Stolt Anso,Nil Stolt Anso
2001.00667,"Adrian Shajkofci, Michael Liebling","Adrian Shajkofci, Michael Liebling"
2001.00672,Kerry Sun and Demoz Gebre-Egziabher,Kerry Sun
2001.00672,Kerry Sun and Demoz Gebre-Egziabher,Demoz Gebre-Egziabher
2001.00677,"Shen Yan, Huan Song, Nanxiang Li, Lincan Zou, Liu Ren","Shen Yan, Huan Song, Nanxiang Li, Lincan Zou, Liu Ren"
2001.00678,Kang Zhao,Kang Zhao
2001.00682,Roozbeh Yousefzadeh and Dianne P. OLeary,Roozbeh Yousefzadeh
2001.00682,Roozbeh Yousefzadeh and Dianne P. OLeary,Dianne P. OLeary
2001.00686,"Jacky C.K. Chow, Steven K. Boyd, Derek D. Lichti and Janet L. Ronsky","Jacky C.K. Chow, Steven K. Boyd, Derek D. Lichti"
2001.00686,"Jacky C.K. Chow, Steven K. Boyd, Derek D. Lichti and Janet L. Ronsky",Janet L. Ronsky
